Population,Treatment,ImageID,SlideID,PlacentaID,Image_Replicate,Blood_Space_Type,NBS,Pm_BS,Area_BS,Counter,Space #,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,33,72.457,176.694,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,34,61.446,124,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,35,48.542,111.494,KJ,23,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,36,75.862,165.563,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,37,91.993,175.927,KJ,21,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,38,253.528,781.149,KJ,23,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,39,32.4,41.245,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,40,20.659,23.399,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,41,39.939,79.926,KJ,20,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,80.254,104.805,KK,1,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,134.122,324.463,KK,2,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,61.66,123.789,KK,3,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,129.461,287.871,KK,4,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,71.866,208.791,KK,5,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,72.916,143.275,KK,6,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,20.908,16.895,KK,7,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,35.578,50.34,KK,8,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,69.371,153.718,KK,9,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,168.896,364.704,KK,10,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,74.826,175.081,KK,11,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,26.99,45.819,KK,12,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,130.298,276.264,KK,13,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,69.038,133.756,KK,14,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,172.237,459.541,KK,15,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,113.888,258.18,KK,16,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,166.785,318.884,KK,17,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,39.221,49.018,KK,18,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,431.399,1421.931,KK,19,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,10.262,6.187,KK,20,,
Lowlander,Normoxic,BW38,A1,P1,a,Fetal,21,35.052,60.916,KK,21,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,102.064,124.397,KK,1,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,48.099,134.999,KK,2,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,71.452,148.959,KK,3,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,54.432,37.623,KK,4,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,26.362,26.334,KK,5,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,61.564,110.384,KK,6,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,95.695,224.893,KK,7,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,133.571,416.022,KK,8,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,35.813,25.487,KK,9,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,25.258,26.148,KK,10,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,74.648,146.077,KK,11,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,123.446,316.928,KK,12,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,88.432,249.534,KK,13,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,48.154,74.585,KK,14,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,19.184,22.711,KK,15,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,134.217,345.482,KK,16,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,86.894,212.625,KK,17,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,47.343,66.971,KK,18,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,190.791,612.968,KK,19,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,99.328,332.897,KK,20,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,529.296,1371.75,KK,21,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,26.011,40.188,KK,22,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,70.978,198.585,KK,23,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,45.917,94.045,KK,24,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,46.019,52.694,KK,25,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,55.828,72.629,KK,26,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,24.94,19.962,KK,27,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,45.402,93.886,KK,28,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,13.363,8.857,KK,29,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,43.506,30.96,KK,30,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,17.407,14.806,KK,31,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,8.081,3.384,KK,32,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,7.946,4.336,KK,33,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,7.486,4.177,KK,34,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,32.8,40.875,KK,35,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,19.684,20.781,KK,36,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,31.428,35.164,KK,37,,
Lowlander,Normoxic,BW38,A1,P1,a,Maternal,38,16.813,11.686,KK,38,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,56.336,193.403,KJ,12 was not counted. difficult finding the borders,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,41.425,79.08,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,74.033,290.568,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,163.971,818.508,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,63.294,192.267,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,176.733,645.251,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,71.924,228.435,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,39.013,79.186,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,115.763,425.858,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,70.739,253.764,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,47.657,106.577,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,34.561,83.76,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,89.593,282.266,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,41.32,94.388,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,61.022,196.92,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Fetal,16,77.048,260.771,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,30.41,50.66,KJ,point 7 and 27 not recorded,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,89.93,208.26,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,84.43,328.06,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,22.67,36.35,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,39.63,107.32,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,39.09,55.6,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,46.61,152.11,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,35.92,82.81,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,55.25,155.54,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,119.81,510.38,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,64.88,202.63,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,40.51,97.14,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,44.92,107.29,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,32.81,74.506,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,21.384,29.215,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,30.89,65.992,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,46.65,129.976,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,30.943,46.216,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,40.942,99.544,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,26.954,44.233,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,23.403,41.14,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,41.051,112.023,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,206.368,1028.885,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,61.186,228.594,KJ,,,
Lowlander,Normoxic,BW39,A2,P1,a,Maternal,25,28.98,37.438,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,42.786,69.588,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,356.099,1533.611,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,83.255,314.575,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,76.496,213.365,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,114.347,273.647,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,223.107,909.855,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,164.179,427.603,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,170.656,548.959,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,55.571,141.265,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,110.632,399.683,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Fetal,11,37.554,99.782,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,138.149,254.478,KJ,20,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,120.178,286.285,KJ,20,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,108.726,156.864,KJ,20,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,240.139,500.178,KJ,20,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,43.069,99.703,KJ,24,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,48.177,128.231,KJ,28,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,35.218,65.966,KJ,22,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,21.197,24.271,KJ,,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,27.646,39.712,KJ,26,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,55.02,94.732,KJ,24,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,89.795,157.631,KJ,23,,
Lowlander,Normoxic,BW41,C1,P1,a,Maternal,25,157.478,354.657,KJ,,,
